accelX       ; accelY       ; accelZ       ; totalAccel   ; gyroX        ; gyroY        ; gyroZ        ; totalGyro   
-0.71783     ; 0.78668      ; 0.25372      ; 1.09477      ; -7.56653     ; 3.76831      ; -3.33466     ; 8.30609     
-0.72137     ; 0.78998      ; 0.24927      ; 1.09844      ; -7.68616     ; 3.68607      ; -3.07297     ; 8.31530     
-0.72333     ; 0.78839      ; 0.25061      ; 1.09889      ; -7.28989     ; 3.64120      ; -3.04306     ; 7.93878     
-0.72180     ; 0.79041      ; 0.24133      ; 1.09726      ; -7.61139     ; 3.61130      ; -3.35709     ; 8.35632     
-0.70984     ; 0.80042      ; 0.23816      ; 1.09602      ; -6.89362     ; 2.44492      ; -4.70291     ; 8.38332     
-0.69159     ; 0.81622      ; 0.22809      ; 1.09386      ; -7.88803     ; 2.33276      ; -4.26926     ; 9.00632     
-0.68713     ; 0.81415      ; 0.23706      ; 1.09142      ; -7.14783     ; 3.37204      ; -2.91595     ; 7.76254     
-0.69159     ; 0.80127      ; 0.24750      ; 1.08701      ; -5.24872     ; 2.04865      ; -1.18881     ; 5.44099     
-0.69232     ; 0.79047      ; 0.24817      ; 1.07969      ; -4.32907     ; 0.06729      ; -0.98694     ; 4.50996     
-0.69550     ; 0.77930      ; 0.24872      ; 1.07372      ; -4.31412     ; -1.13647     ; -0.33646     ; 4.39683     
-0.69543     ; 0.77081      ; 0.24725      ; 1.06720      ; -4.95712     ; -0.95703     ; -1.25610     ; 5.17156     
-0.68671     ; 0.78271      ; 0.23743      ; 1.06798      ; -2.46735     ; -4.20197     ; -3.29727     ; 4.19195     
-0.67645     ; 0.78046      ; 0.23975      ; 1.06027      ; -0.49347     ; -7.32727     ; -4.77768     ; 4.86609     
-0.69763     ; 0.79407      ; 0.22766      ; 1.08123      ; 3.40195      ; -12.23953    ; -6.45248     ; 7.33746     
-0.71289     ; 0.81226      ; 0.20599      ; 1.10018      ; 6.07117      ; -14.37042    ; -7.75345     ; 9.88103     
-0.69446     ; 0.82617      ; 0.22980      ; 1.10347      ; 12.91245     ; -17.06207    ; -10.88623    ; 16.90928    
-0.67468     ; 0.80939      ; 0.29932      ; 1.09540      ; 16.57608     ; -16.15738    ; -11.85074    ; 20.39268    
-0.67310     ; 0.77441      ; 0.34283      ; 1.08181      ; 13.57788     ; -17.98920    ; -10.22827    ; 17.01694    
-0.68982     ; 0.76447      ; 0.33325      ; 1.08227      ; 10.50491     ; -22.50519    ; -10.68436    ; 15.00310    
-0.70966     ; 0.76233      ; 0.27777      ; 1.07792      ; 11.32736     ; -28.33710    ; -12.23953    ; 16.69420    
-0.71161     ; 0.75830      ; 0.26984      ; 1.07435      ; 12.04514     ; -29.87732    ; -15.02838    ; 19.27466    
-0.70197     ; 0.77814      ; 0.27344      ; 1.08306      ; 13.77228     ; -30.46051    ; -16.88263    ; 21.80148    
-0.70990     ; 0.78229      ; 0.27985      ; 1.09282      ; 12.50870     ; -27.97073    ; -18.94623    ; 22.71649    
-0.70972     ; 0.78497      ; 0.27802      ; 1.09415      ; 13.42834     ; -26.82678    ; -20.23972    ; 24.30191    
-0.70728     ; 0.77777      ; 0.27710      ; 1.08718      ; 14.80408     ; -28.98010    ; -21.70517    ; 26.28460    
-0.70221     ; 0.78217      ; 0.27002      ; 1.08526      ; 18.41537     ; -30.97641    ; -23.40240    ; 29.78943    
-0.69788     ; 0.80475      ; 0.25891      ; 1.09621      ; 21.60049     ; -29.53339    ; -24.38187    ; 32.58381    
-0.70563     ; 0.80017      ; 0.28369      ; 1.10393      ; 19.29016     ; -27.27539    ; -23.53699    ; 30.44241    
-0.71979     ; 0.78497      ; 0.31744      ; 1.11133      ; 15.44708     ; -19.52194    ; -20.84534    ; 25.95682    
-0.72681     ; 0.79730      ; 0.31909      ; 1.12506      ; 10.21332     ; -17.20413    ; -21.60797    ; 23.91343    
-0.73230     ; 0.83008      ; 0.29218      ; 1.14484      ; 10.03387     ; -19.79858    ; -22.10144    ; 24.28665    
-0.71075     ; 0.87915      ; 0.28009      ; 1.16470      ; 13.85452     ; -18.26584    ; -21.21170    ; 25.35068    
-0.68323     ; 0.88739      ; 0.28033      ; 1.15449      ; 15.67139     ; -13.28629    ; -16.77795    ; 22.97563    
-0.68372     ; 0.88806      ; 0.31299      ; 1.16365      ; 13.93677     ; -9.21143     ; -14.40033    ; 20.05970    
-0.68146     ; 0.85364      ; 0.35211      ; 1.14763      ; 7.67868      ; -3.03558     ; -10.62454    ; 13.13666    
-0.68195     ; 0.83270      ; 0.35309      ; 1.13275      ; 8.16467      ; -0.64301     ; -7.91046     ; 11.39871    
-0.67828     ; 0.78162      ; 0.33295      ; 1.08713      ; 5.12161      ; -7.01324     ; -8.61328     ; 10.05139    
-0.68274     ; 0.75830      ; 0.30725      ; 1.06562      ; 13.12180     ; -12.25449    ; -9.51797     ; 16.22801    
-0.70361     ; 0.76245      ; 0.28302      ; 1.07541      ; 22.10892     ; -21.45844    ; -9.15161     ; 23.94029    
-0.71021     ; 0.79742      ; 0.22961      ; 1.09225      ; 28.35205     ; -26.54266    ; -11.14792    ; 30.47541    
-0.66675     ; 0.84662      ; 0.22852      ; 1.10161      ; 37.20459     ; -30.01190    ; -16.20972    ; 40.59129    
-0.63348     ; 0.88104      ; 0.24835      ; 1.11320      ; 35.01389     ; -21.03226    ; -13.98911    ; 37.71529    
-0.63147     ; 0.90417      ; 0.28625      ; 1.13940      ; 20.57617     ; -5.36087     ; -5.58517     ; 21.33988    
-0.67572     ; 0.89178      ; 0.31409      ; 1.16212      ; 7.91046      ; 3.89542      ; 3.40942      ; 8.65996     
-0.71106     ; 0.88953      ; 0.30371      ; 1.17860      ; 9.94415      ; 1.46545      ; 5.66742      ; 11.48029    
-0.69800     ; 0.90625      ; 0.28925      ; 1.17990      ; 14.41528     ; -3.23746     ; 5.07675      ; 15.30997    
-0.67535     ; 0.92450      ; 0.24493      ; 1.17081      ; 30.49789     ; -14.10873    ; 3.97766      ; 30.77008    
-0.64795     ; 0.95312      ; 0.19141      ; 1.16830      ; 42.31125     ; -26.07162    ; 4.32159      ; 42.54205    
-0.63080     ; 0.97516      ; 0.13629      ; 1.16937      ; 49.44412     ; -26.89407    ; 6.37024      ; 49.86233    
-0.65247     ; 0.95770      ; 0.12091      ; 1.16513      ; 42.80472     ; -15.94055    ; 13.65265     ; 44.93947    
-0.70917     ; 0.90802      ; 0.14319      ; 1.16100      ; 31.09604     ; -3.37952     ; 19.80606     ; 36.87910    
-0.74860     ; 0.85455      ; 0.15924      ; 1.14718      ; 27.51465     ; 0.20187      ; 21.33133     ; 34.82545    
-0.75891     ; 0.84052      ; 0.14600      ; 1.14181      ; 25.80246     ; -3.85803     ; 21.09207     ; 33.33690    
-0.78064     ; 0.82147      ; 0.14587      ; 1.14258      ; 32.80075     ; -10.59464    ; 18.80417     ; 37.81747    
-0.77539     ; 0.80115      ; 0.13947      ; 1.12362      ; 37.98218     ; -15.20782    ; 16.81534     ; 41.54568    
-0.76544     ; 0.79120      ; 0.13971      ; 1.10969      ; 42.80472     ; -18.07144    ; 13.80966     ; 44.98418    
-0.77106     ; 0.77728      ; 0.11011      ; 1.10037      ; 43.09631     ; -17.61536    ; 11.62643     ; 44.64382    
-0.80188     ; 0.77332      ; 0.08606      ; 1.11733      ; 40.15045     ; -15.37231    ; 11.81335     ; 41.85943    
-0.85217     ; 0.72693      ; 0.09949      ; 1.12451      ; 25.98190     ; -5.21133     ; 15.49194     ; 30.25868    
-0.88379     ; 0.67316      ; 0.09650      ; 1.11514      ; 9.22638      ; 7.27493      ; 17.71255     ; 19.98284    
-0.87982     ; 0.57971      ; 0.06702      ; 1.05577      ; -9.04694     ; 16.70319     ; 18.74435     ; 20.82148    
-0.93097     ; 0.50781      ; -0.01166     ; 1.06052      ; -22.00424    ; 26.36322     ; 15.46951     ; 26.90261    
-0.98297     ; 0.51038      ; -0.00934     ; 1.10761      ; -29.49600    ; 37.19711     ; 8.88245      ; 30.80864    
-0.98065     ; 0.55115      ; 0.02655      ; 1.12523      ; -28.32962    ; 41.58600     ; 3.21503      ; 28.51679    
-0.93176     ; 0.58264      ; 0.08124      ; 1.10193      ; -22.15378    ; 40.62897     ; -8.77029     ; 23.83375    
-0.90228     ; 0.63647      ; 0.08936      ; 1.10779      ; -8.50861     ; 31.55212     ; -20.57617    ; 22.27511    
-0.87042     ; 0.82214      ; -0.01233     ; 1.19738      ; -16.35178    ; 31.03622     ; -25.90714    ; 30.64696    
-0.79041     ; 0.59827      ; 0.14221      ; 1.00144      ; -105.58746   ; 47.07397     ; -9.60770     ; 106.02537   
-0.94940     ; 0.41650      ; 0.26666      ; 1.07049      ; -59.85931    ; 88.33847     ; -8.20953     ; 60.42109    
-0.85413     ; 0.75800      ; 0.08179      ; 1.14489      ; -15.08820    ; 67.05948     ; -11.00586    ; 18.69110    
-0.80573     ; 0.74060      ; 0.06183      ; 1.09613      ; -51.50772    ; 46.44592     ; -41.20468    ; 65.96529    
-0.72729     ; 0.89789      ; 0.13599      ; 1.16347      ; -8.13477     ; 47.85904     ; -63.13416    ; 63.66241    
-0.68024     ; 0.92200      ; 0.16681      ; 1.15785      ; -20.26962    ; 46.55060     ; -62.64816    ; 65.85210    
-0.66809     ; 0.91614      ; 0.16461      ; 1.14575      ; -9.12918     ; 35.06622     ; -66.10245    ; 66.73616    
-0.62378     ; 0.91180      ; 0.17834      ; 1.11906      ; 0.71030      ; 32.92786     ; -75.60547    ; 75.61430    
-0.58435     ; 0.90839      ; 0.15912      ; 1.09176      ; 7.79831      ; 28.20999     ; -79.29153    ; 79.67927    
-0.57513     ; 0.91321      ; 0.12323      ; 1.08624      ; 10.06378     ; 26.63239     ; -79.56818    ; 80.20728    
-0.53870     ; 0.94153      ; 0.11450      ; 1.09077      ; -1.37573     ; 26.17630     ; -79.18686    ; 79.20441    
-0.52185     ; 0.95624      ; 0.11542      ; 1.09546      ; -20.18738    ; 25.30899     ; -78.09525    ; 80.66792    
-0.51715     ; 0.96100      ; 0.15564      ; 1.10236      ; -36.55411    ; 25.38376     ; -74.40170    ; 82.90199    
-0.49176     ; 0.96948      ; 0.19482      ; 1.10439      ; -35.28305    ; 21.10703     ; -73.31009    ; 81.36463    
-0.47729     ; 1.00415      ; 0.22968      ; 1.13529      ; -25.05478    ; 11.21521     ; -71.26892    ; 75.55137    
-0.45453     ; 1.07159      ; 0.20123      ; 1.18127      ; -17.92938    ; 2.05612      ; -70.88760    ; 73.12772    
-0.44495     ; 1.08368      ; 0.16028      ; 1.18238      ; -10.26566    ; -12.71057    ; -68.21091    ; 68.98758    
-0.42499     ; 1.11688      ; 0.15356      ; 1.20483      ; -15.62653    ; -19.43222    ; -56.16577    ; 58.30977    
-0.38306     ; 1.21564      ; 0.13159      ; 1.28134      ; -7.90298     ; -29.48853    ; -43.58231    ; 44.30973    
-0.38269     ; 1.38684      ; 0.11115      ; 1.44296      ; -3.80569     ; -38.22891    ; -28.14270    ; 28.43270    
-0.42902     ; 1.46643      ; 0.11731      ; 1.53240      ; -11.88065    ; -41.37665    ; -5.17395     ; 13.04109    
-0.56482     ; 1.46729      ; 0.14270      ; 1.57871      ; -11.97784    ; -42.96173    ; 11.05820     ; 16.36782    
-0.64874     ; 1.50952      ; 0.13409      ; 1.64849      ; -4.77020     ; -50.78995    ; 42.01965     ; 42.31648    
-0.74036     ; 1.49823      ; 0.07355      ; 1.67279      ; 2.01126      ; -62.79770    ; 68.09128     ; 68.13745    
-0.84381     ; 1.43683      ; 0.08398      ; 1.66840      ; -0.81497     ; -61.72852    ; 91.53107     ; 91.54597    
-0.91852     ; 1.35815      ; 0.20551      ; 1.65242      ; -2.81876     ; -52.66663    ; 113.07922    ; 113.12251   
-1.00018     ; 1.23712      ; 0.30969      ; 1.62072      ; -2.62436     ; -45.45151    ; 130.75439    ; 130.78658   
-1.01062     ; 1.08783      ; 0.34186      ; 1.52368      ; 4.17206      ; -43.90381    ; 134.14139    ; 134.21066   
-0.98499     ; 1.00787      ; 0.33527      ; 1.44859      ; 17.12936     ; -51.35071    ; 132.93762    ; 134.04045   
-0.99133     ; 1.03418      ; 0.27625      ; 1.45897      ; 36.53168     ; -61.78833    ; 128.60107    ; 133.69319   
-1.05322     ; 1.04236      ; 0.24103      ; 1.50129      ; 35.52231     ; -59.90417    ; 128.18985    ; 133.02466   
-1.03632     ; 0.93469      ; 0.30157      ; 1.42778      ; 23.76129     ; -33.59329    ; 128.29453    ; 130.47972   
-0.99835     ; 0.79773      ; 0.35846      ; 1.32724      ; 2.29538      ; -8.99460     ; 126.55243    ; 126.57576   
-0.93420     ; 0.66479      ; 0.34302      ; 1.19681      ; -4.08981     ; -4.89731     ; 123.08319    ; 123.15292   
-0.89478     ; 0.56226      ; 0.31366      ; 1.10233      ; -6.57959     ; -6.10855     ; 110.14832    ; 110.34608   
-0.89240     ; 0.51489      ; 0.30981      ; 1.07586      ; -2.75146     ; -9.73480     ; 91.46378     ; 91.50660    
-0.82013     ; 0.49463      ; 0.31360      ; 1.00778      ; 6.02631      ; -12.26944    ; 71.05209     ; 71.30891    
-0.74841     ; 0.51532      ; 0.30737      ; 0.95925      ; 4.38889      ; -5.59265     ; 53.00308     ; 53.18698    
-0.70087     ; 0.50287      ; 0.29175      ; 0.91061      ; 0.74768      ; -4.42627     ; 43.22342     ; 43.23281    
-0.67816     ; 0.46265      ; 0.27173      ; 0.86474      ; 1.46545      ; -7.79831     ; 37.45880     ; 37.49031    
-0.68970     ; 0.43182      ; 0.25348      ; 0.85229      ; 5.81696      ; -13.52554    ; 21.38367     ; 22.16494    
-0.70154     ; 0.41699      ; 0.24237      ; 0.85134      ; 9.78714      ; -8.57590     ; 7.23755      ; 12.17966    
-0.70081     ; 0.43683      ; 0.24011      ; 0.86000      ; 8.06000      ; -3.37952     ; -8.41888     ; 11.66328    
-0.69257     ; 0.47540      ; 0.23114      ; 0.87125      ; 3.40942      ; 6.45996      ; -22.66220    ; 22.92216    
-0.69818     ; 0.50586      ; 0.23328      ; 0.89318      ; -3.35709     ; 9.87686      ; -31.55960    ; 31.74168    
-0.73413     ; 0.51361      ; 0.23859      ; 0.92718      ; -4.64310     ; 11.79840     ; -41.88507    ; 42.14477    
-0.79730     ; 0.54462      ; 0.24731      ; 0.99673      ; -3.90289     ; 17.45834     ; -47.32819    ; 47.49196    
-0.80786     ; 0.59961      ; 0.25818      ; 1.03867      ; -1.15891     ; 19.38736     ; -59.38828    ; 59.40261    
-0.81934     ; 0.67090      ; 0.23053      ; 1.08377      ; 2.82623      ; 20.09018     ; -73.04092    ; 73.09866    
-0.85266     ; 0.75720      ; 0.20850      ; 1.15925      ; 5.17395      ; 21.35376     ; -83.41873    ; 83.58246    
-0.92163     ; 0.83417      ; 0.20844      ; 1.26043      ; 5.72723      ; 25.11459     ; -89.45251    ; 89.63955    
-0.95135     ; 0.88965      ; 0.25970      ; 1.32816      ; 6.30295      ; 28.66608     ; -96.39847    ; 96.60840    
-0.94244     ; 0.92200      ; 0.27887      ; 1.34761      ; 2.73651      ; 37.96722     ; -101.58737   ; 101.62840   
-0.83112     ; 0.94995      ; 0.26880      ; 1.29051      ; -3.50662     ; 44.66644     ; -114.24561   ; 114.30335   
-0.82458     ; 1.05939      ; 0.20160      ; 1.35753      ; -4.74777     ; 35.18585     ; -121.19156   ; 121.28915   
-0.86902     ; 1.20837      ; 0.15259      ; 1.49621      ; 1.08414      ; 26.93893     ; -117.66251   ; 117.67371   
-0.90234     ; 1.25897      ; 0.17310      ; 1.55859      ; 1.64490      ; 31.42502     ; -109.55765   ; 109.57722   
-0.92462     ; 1.27368      ; 0.23724      ; 1.59169      ; -4.09729     ; 34.32602     ; -105.13885   ; 105.22637   
-0.89740     ; 1.23749      ; 0.20245      ; 1.54198      ; -5.45807     ; 31.43997     ; -105.81924   ; 105.96714   
-0.82880     ; 1.23865      ; 0.13110      ; 1.49611      ; -2.30286     ; 21.74255     ; -104.39865   ; 104.43139   
-0.69855     ; 1.21863      ; 0.05902      ; 1.40588      ; -3.85056     ; 16.41159     ; -103.39676   ; 103.47561   
-0.60602     ; 1.13391      ; -0.00269     ; 1.28570      ; -11.34979    ; 21.96686     ; -101.04156   ; 101.68334   
-0.54376     ; 1.05444      ; 0.00037      ; 1.18639      ; -33.25684    ; 31.41006     ; -94.00589    ; 99.72079    
-0.51868     ; 0.99963      ; 0.02002      ; 1.12636      ; -47.87399    ; 34.81949     ; -80.79437    ; 93.91831    
-0.52289     ; 0.99976      ; 0.02246      ; 1.12846      ; -42.87201    ; 34.00452     ; -73.85590    ; 85.40318    
-0.54474     ; 1.01611      ; 0.01379      ; 1.15300      ; -27.43988    ; 29.91470     ; -64.71924    ; 70.30334    
-0.51636     ; 1.00952      ; 0.09033      ; 1.13751      ; -19.58176    ; 30.07919     ; -62.17712    ; 65.19554    
-0.51514     ; 0.99792      ; 0.16986      ; 1.13581      ; -16.94992    ; 28.77075     ; -58.09479    ; 60.52520    
-0.52179     ; 0.98889      ; 0.16724      ; 1.13055      ; -12.71057    ; 25.43610     ; -45.36926    ; 47.12650    
-0.51154     ; 1.02106      ; 0.13751      ; 1.15028      ; -13.79471    ; 15.66391     ; -32.53159    ; 35.35026    
-0.50232     ; 1.07275      ; 0.07721      ; 1.18705      ; -13.00964    ; 8.59085      ; -27.11838    ; 30.09665    
-0.50720     ; 1.08344      ; 0.04694      ; 1.19720      ; -2.88605     ; -0.32898     ; -14.21341    ; 14.54387    
-0.51031     ; 1.09680      ; 0.08411      ; 1.21263      ; 3.46924      ; -4.71786     ; 2.93091      ; 4.67213     
-0.52081     ; 1.05603      ; 0.11908      ; 1.18348      ; -3.77579     ; -8.66562     ; 16.45645     ; 16.91705    
-0.53320     ; 1.01105      ; 0.12811      ; 1.15019      ; -8.50861     ; -1.69724     ; 30.99884     ; 32.16126    
-0.56458     ; 0.98663      ; 0.10480      ; 1.14157      ; -5.38330     ; -4.53094     ; 44.35242     ; 44.68882    
-0.59033     ; 0.94891      ; 0.09790      ; 1.12183      ; -10.50491    ; -10.07126    ; 49.10019     ; 50.22034    
-0.65930     ; 0.93854      ; -0.01636     ; 1.14708      ; -8.47122     ; -21.17432    ; 57.39944     ; 58.02877    
-0.66083     ; 0.97778      ; -0.02435     ; 1.18040      ; -12.71805    ; -19.49203    ; 60.80887     ; 62.13231    
-0.71649     ; 0.96313      ; 0.03271      ; 1.20086      ; -9.57779     ; -20.16495    ; 62.30423     ; 63.04347    
-0.75208     ; 0.94330      ; 0.11237      ; 1.21163      ; -0.03738     ; -21.45096    ; 67.02209     ; 67.02874    
-0.78198     ; 1.06482      ; 0.19250      ; 1.33506      ; 0.36636      ; -21.89957    ; 68.69690     ; 68.70613    
-0.76526     ; 1.32245      ; 0.28058      ; 1.55345      ; 0.32150      ; -22.58743    ; 69.65393     ; 69.66723    
-0.80157     ; 1.40344      ; 0.24463      ; 1.63463      ; 0.54581      ; -29.42123    ; 83.00003     ; 83.01369    
-0.93463     ; 1.46899      ; 0.13562      ; 1.74639      ; 4.59824      ; -37.75787    ; 103.64349    ; 103.75584   
-0.95941     ; 1.39044      ; 0.16754      ; 1.69761      ; -3.89542     ; -40.46448    ; 113.37830    ; 113.45371   
-1.01715     ; 1.21167      ; 0.24664      ; 1.60112      ; -6.89362     ; -41.33926    ; 118.95599    ; 119.16174   
-0.98828     ; 1.05475      ; 0.30353      ; 1.47693      ; -5.13657     ; -34.81949    ; 119.07562    ; 119.19102   
-0.95038     ; 0.90967      ; 0.30627      ; 1.35075      ; -3.93280     ; -34.20639    ; 115.27740    ; 115.34806   
-0.92859     ; 0.78375      ; 0.29504      ; 1.25044      ; 2.59445      ; -39.30557    ; 106.15570    ; 106.19029   
-0.92694     ; 0.68842      ; 0.28729      ; 1.18982      ; 1.17386      ; -41.63834    ; 99.76303     ; 99.77231    
-0.93555     ; 0.58313      ; 0.25916      ; 1.13245      ; -8.63571     ; -36.19522    ; 94.43954     ; 94.83535    
-0.91089     ; 0.45160      ; 0.23950      ; 1.04452      ; -17.36115    ; -26.84174    ; 82.91779     ; 84.71701    
-0.91333     ; 0.40247      ; 0.24133      ; 1.02684      ; -4.53842     ; -20.89767    ; 62.82013     ; 62.98514    
-0.84723     ; 0.42255      ; 0.29932      ; 0.99294      ; 1.10657      ; -20.59860    ; 51.56754     ; 51.58114    
-0.72662     ; 0.52368      ; 0.35199      ; 0.96235      ; 11.31989     ; -21.50330    ; 27.64175     ; 29.87441    
-0.67261     ; 0.58777      ; 0.34491      ; 0.95752      ; 7.44690      ; -10.17593    ; 16.44897     ; 18.06573    
-0.66595     ; 0.58838      ; 0.27814      ; 0.93115      ; -4.10477     ; -5.80200     ; 21.06216     ; 21.46649    
-0.68512     ; 0.47894      ; 0.26849      ; 0.87799      ; -19.51447    ; -2.74399     ; 15.58167     ; 24.97663    
-0.68817     ; 0.47412      ; 0.26746      ; 0.87744      ; -12.16476    ; -0.31403     ; 4.98703      ; 13.15586    
-0.68933     ; 0.48975      ; 0.24481      ; 0.88032      ; -9.25629     ; 0.40375      ; -10.01892    ; 13.64908    
-0.68170     ; 0.49310      ; 0.23529      ; 0.87363      ; -2.36267     ; 6.56464      ; -20.71823    ; 20.85834    
-0.69427     ; 0.51923      ; 0.24396      ; 0.90063      ; 1.70471      ; 7.47681      ; -34.22134    ; 34.26771    
-0.71350     ; 0.59607      ; 0.23285      ; 0.95844      ; 3.51410      ; 8.77777      ; -46.73752    ; 46.87323    
-0.71014     ; 0.65698      ; 0.26074      ; 1.00196      ; -6.60950     ; 11.78345     ; -59.02939    ; 59.40190    
-0.72748     ; 0.72345      ; 0.23907      ; 1.05345      ; -7.36465     ; 17.08450     ; -66.79779    ; 67.20644    
-0.76416     ; 0.79907      ; 0.21539      ; 1.12643      ; -6.67679     ; 19.24530     ; -69.40720    ; 69.73218    
-0.77844     ; 0.83606      ; 0.17310      ; 1.15539      ; -7.38708     ; 22.07901     ; -70.41656    ; 70.80791    
-0.79291     ; 0.86951      ; 0.18372      ; 1.19101      ; -5.92163     ; 32.05307     ; -72.05399    ; 72.30213    
-0.84601     ; 0.89490      ; 0.22089      ; 1.25114      ; -3.52905     ; 42.25891     ; -71.93436    ; 72.02643    
-0.87781     ; 0.93475      ; 0.27905      ; 1.31232      ; 0.12711      ; 45.66086     ; -74.49890    ; 74.50488    
-0.91113     ; 1.00323      ; 0.32355      ; 1.39331      ; -1.58508     ; 44.55429     ; -78.99246    ; 79.01473    
-0.84021     ; 1.04321      ; 0.30182      ; 1.37308      ; -4.41879     ; 42.67761     ; -85.38513    ; 85.50576    
-0.72064     ; 1.07556      ; 0.19757      ; 1.30965      ; -4.99451     ; 41.16730     ; -88.90671    ; 89.05338    
-0.72083     ; 1.12659      ; 0.14050      ; 1.34482      ; -7.81326     ; 38.84201     ; -91.47873    ; 91.81870    
-0.78351     ; 1.13220      ; 0.10590      ; 1.38093      ; -6.32538     ; 41.48880     ; -84.99634    ; 85.23890    
-0.82800     ; 1.11987      ; 0.16956      ; 1.40302      ; -8.77777     ; 49.54132     ; -76.32324    ; 76.83450    
-0.82086     ; 1.08978      ; 0.19788      ; 1.37862      ; -7.03568     ; 49.95255     ; -74.13254    ; 74.47363    
-0.75665     ; 1.04291      ; 0.17871      ; 1.30081      ; -12.60590    ; 45.30197     ; -76.63727    ; 77.67411    
-0.67072     ; 1.01300      ; 0.16064      ; 1.22549      ; -16.88263    ; 43.02902     ; -76.92886    ; 78.76611    
-0.62567     ; 0.98627      ; 0.11823      ; 1.17395      ; -19.13315    ; 40.08316     ; -73.65402    ; 76.10496    
-0.61761     ; 0.96503      ; 0.08856      ; 1.14916      ; -17.64526    ; 37.51862     ; -68.87634    ; 71.10722    
-0.61212     ; 0.97650      ; 0.09314      ; 1.15625      ; -8.44879     ; 30.30350     ; -64.06876    ; 64.63081    
-0.57990     ; 1.02014      ; 0.06641      ; 1.17532      ; -1.66733     ; 19.79111     ; -61.86310    ; 61.89397    
-0.53766     ; 1.03558      ; 0.06738      ; 1.16878      ; -1.09909     ; 16.37421     ; -59.29108    ; 59.31030    
-0.53876     ; 1.00568      ; 0.08905      ; 1.14437      ; -1.08414     ; 17.69760     ; -55.49286    ; 55.51256    
-0.52979     ; 0.99072      ; 0.12384      ; 1.13028      ; -0.56076     ; 22.08649     ; -45.24216    ; 45.25648    
-0.54474     ; 0.98663      ; 0.17279      ; 1.14019      ; -4.44870     ; 21.18927     ; -35.66437    ; 35.95430    
-0.54053     ; 1.00031      ; 0.16309      ; 1.14864      ; -8.44131     ; 16.60599     ; -23.58932    ; 25.07414    
-0.52936     ; 1.01666      ; 0.15448      ; 1.15658      ; -10.90866    ; 14.91623     ; -13.92181    ; 17.71580    
-0.51324     ; 0.98645      ; 0.20337      ; 1.13043      ; -16.97983    ; 11.88812     ; -4.13467     ; 17.50381    
-0.52338     ; 0.95184      ; 0.20129      ; 1.10474      ; -17.30133    ; 8.24692      ; 1.06918      ; 17.36045    
